,id,text,length,future,present,past,.,!,?,ORG,flesch_score,fleschkincaid_score,gunningfog_score,smog_score,dalechall_score,noun_rate,verb_rate,demonstrative_rate,adjective_rate,adposition_rate,adverb_rate,auxiliary_rate,conjunction_rate,determiner_rate,interjection_rate,numeral_rate,particle_rate,pronoun_rate,proper_noun_rate,punctuation_rate,subordinating_conjunction_rate,symbol_rate,possessive_rate,noun_verb_ratio,noun_ratio,pronoun_noun_ratio,closed_class_word_rate,open_class_word_rate,total_dependency_distance,average_dependency_distance,total_dependencies,average_dependencies,content_density,idea_density,honore_statistic,brunet_index,type_token_ratio,word_length,prop_inflected_verbs,prop_auxiliary_verbs,prop_gerund_verbs,prop_participles,mispelled,alliteration_score,is_passive,syllables,jargon,sentiment_label,sentiment_score,Tentative,PERSON,DATE,Certainty,GPE,Generalizing,Modal,NORP,TIME,CARDINAL,LOC,FAC,WORK_OF_ART,MONEY,PRODUCT,QUANTITY,ORDINAL,LANGUAGE,LAW,EVENT,PERCENT
36,36,"It is as Oogway foretold -- You are the Dragon Warrior.
",56,0.0,0.017857142857142856,0.0,1.0,0.0,0.0,1.0,91.78000000000003,1.700000000000001,2.0,3.1291,10.2005,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,NA,0.25,0.08333333333333333,39,39.0,8,8.0,0.3333333333333333,0.08333333333333333,NA,5.202259720982909,0.9166666666666666,3.75,0.0,2.0,0.0,1.0,0.017857142857142856,0.4166666666666667,0,1.3636363636363635,0.07142857142857142,1,0.9890722036361694,,,,,,,,,,,,,,,,,,,,,
37,37,"And will you blow off a fucking phone call from your sad excuse for a boyfriend to eat there tonight.
",102,0.00326797385620915,0.00326797385620915,0.0,1.0,0.0,0.0,,103.625,1.2900000000000027,4.0,3.1291,5.711499999999999,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,3.0,0.75,0.3333333333333333,0.38095238095238093,0.47619047619047616,78,78.0,18,18.0,1.25,0.38095238095238093,6089.044875446841,6.4055167382833575,0.9047619047619048,3.9047619047619047,0.0,0.5,0.0,0.0,0.0,0.047619047619047616,0,1.2,0.0196078431372549,0,0.9994333386421204,,,,,,,0.00326797385620915,,1.0,,,,,,,,,,,,
38,38,"Kate honey, I may be a bastard. But I'm not a fuckin' bastard.
",63,0.007936507936507936,0.007936507936507936,0.0,1.0,0.0,0.0,,104.82128205128207,-0.2846153846153854,1.7333333333333334,3.1291,9.924510256410256,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.0,0.0,0.1111111111111111,NA,1.0,0.5,0.2777777777777778,0.2222222222222222,69,34.5,11,8.0,0.8,0.05555555555555555,1011.6301152636577,6.488323572073877,0.7222222222222222,2.7777777777777777,NA,NA,NA,NA,0.0,0.21428571428571427,0,1.3076923076923077,0.031746031746031744,1,0.9770330190658569,,1.0,,,,,0.007936507936507936,,,,,,,,,,,,,,
39,39,"That's what I am told.
",23,0.0,0.043478260869565216,0.0,1.0,0.0,0.0,,119.69750000000002,-2.8149999999999995,1.0,3.1291,0.124,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,NA,0.42857142857142855,0.14285714285714285,16,16.0,7,7.0,0.3333333333333333,0.14285714285714285,NA,4.1021136011601484,0.8571428571428571,2.5714285714285716,1.0,2.0,0.0,1.0,0.0,0.16666666666666666,1,1.2,0.043478260869565216,1,0.9988551139831543,,,,,,,,,,,,,,,,,,,,,
40,40,"I'll give you to the count of three.
",37,0.02702702702702703,0.0,0.0,1.0,0.0,0.0,,118.17500000000001,-2.2299999999999986,1.6,3.1291,0.1984,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.2,1.0,0.5,2.0,0.5,0.2,24,24.0,9,9.0,0.4,0.3,NA,4.829605387205156,1.0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.02702702702702703,1,0.9994617104530334,,,,,,,,,,1.0,,,,,,,,,,,
41,41,"Army of bad guys.
",18,0.0,0.0,0.0,1.0,0.0,0.0,,120.20500000000001,-3.01,0.8,3.1291,0.0992,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,NA,1.0,0.0,0.2,0.6,11,11.0,5,5.0,3.0,0.4,NA,3.435225088898748,1.0,2.8,NA,NA,NA,NA,0.0,0.0,0,1.25,0.0,0,0.9995875954627991,,,,,,,,,,,,,,,,,,,,,
42,42,"I'll give you a gut feeling, you little... Hey... <u>hey</u>!
",62,0.005376344086021505,0.01075268817204301,0.0,0.8571428571428571,0.14285714285714285,0.0,,104.04625,-0.942499999999999,0.5,3.1291,6.8565,0.2,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.2,3.0,0.75,1.0,0.26666666666666666,0.3333333333333333,47,23.5,11,6.5,1.25,0.13333333333333333,1760.2326307164365,5.892035610248018,0.8666666666666667,3.466666666666667,0.0,1.0,0.0,0.0,0.016129032258064516,0.18181818181818182,0,1.4,0.12903225806451613,1,0.9953953623771667,,,,,,,,,,,,,,,,,,,,,
43,43,"... and you come home to this.
",31,0.0,0.03225806451612903,0.0,1.0,0.0,0.0,,121.01700000000002,-3.321999999999999,0.48,3.1291,0.059519999999999997,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,NA,0.5,0.25,19,19.0,7,7.0,0.5,0.5,NA,4.373186982084907,1.0,3.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0,1.0,0.03225806451612903,1,0.9992604851722717,,,,,,,,,,,,,,,,,,,,,
44,44,"Well that's right! If then! Believe me, Delmar, Woman is the most fiendish instrument of torture ever devised to bedevil the days a man!
",137,0.0,0.0036496350364963502,0.0018248175182481751,0.0,1.0,0.0,,91.47,1.991666666666669,4.066666666666666,5.985473137389441,7.8816,0.13333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.06666666666666667,0.0,0.1,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.0,0.13333333333333333,1.3333333333333333,0.5714285714285714,0.5,0.2,0.4,88,29.333333333333332,16,7.666666666666667,2.0,0.3,2947.7043974405337,7.292397742342995,0.8333333333333334,3.7666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.24,1,1.4583333333333333,0.021897810218978103,0,0.7331414222717285,,,0.5,,0.5,0.0018248175182481751,,,,,,,,,,,,,,,
45,45,"And we have to decide whether we want to come out of this dead or alive.
",73,0.0,0.00684931506849315,0.0,1.0,0.0,0.0,,108.82750000000001,0.06750000000000256,3.2,3.1291,5.020174999999999,0.0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.0,0.0,NA,0.4117647058823529,0.35294117647058826,45,45.0,11,11.0,0.8571428571428571,0.5882352941176471,2124.9100080421626,6.124367626821568,0.8823529411764706,3.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,1.25,0.0,0,0.9992676377296448,,,,,,,,,,,,,,,,,,,,,
46,46,"Filthy little hobbitses. They stole it from us.
",48,0.0,0.0,0.020833333333333332,1.0,0.0,0.0,,87.80333333333334,1.6750000000000007,6.066666666666666,6.42735559955562,7.716266666666666,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.5,1.0,0.5,3.0,0.4,0.4,19,9.5,7,4.5,1.0,0.4,2072.3265836946402,4.964837592205458,0.9,4.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0,1.5,0.041666666666666664,0,0.9923322200775146,,,,,,,,,,,,,,,,,,,,,
47,47,"During wartime the national suicide rate goes down.
",52,0.0,0.019230769230769232,0.0,1.0,0.0,0.0,,86.45000000000002,2.195000000000002,1.6,3.1291,9.756149999999998,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,3.0,0.75,0.0,0.3333333333333333,0.5555555555555556,23,23.0,9,9.0,1.6666666666666667,0.4444444444444444,NA,4.613836261826039,1.0,4.888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0,1.625,0.0,0,0.999729573726654,,,,,,,,,,,,,,,,,,,,,
48,48,"We're not computers, Sebastian, we're physical.
",48,0.0,0.020833333333333332,0.0,1.0,0.0,0.0,,34.59000000000003,9.180000000000001,21.200000000000003,10.125756701596842,11.680299999999999,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.2727272727272727,NA,1.0,2.0,0.18181818181818182,0.18181818181818182,32,32.0,7,7.0,1.0,0.09090909090909091,1079.0528727592668,5.305305839313843,0.7272727272727273,3.8181818181818183,NA,NA,NA,NA,0.0,0.14285714285714285,0,2.0,0.0625,0,0.9927691221237183,,1.0,,,,,,,,,,,,,,,,,,,
49,49,"Take this stiff and pound it up your fuckin' ass! Hit me again.
",64,0.0,0.0,0.0,0.5,0.5,0.0,1.0,117.83666666666667,-2.0999999999999996,1.7333333333333334,3.1291,6.280664102564103,0.125,0.1875,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.25,0.0,0.125,0.0,0.0,0.3125,0.6666666666666666,0.4,2.0,0.375,0.4375,40,20.0,10,6.5,1.1666666666666667,0.4375,NA,5.7817778897605505,1.0,3.1875,0.6666666666666666,0.0,0.0,0.0,0.0,0.07142857142857142,0,1.1538461538461537,0.015625,0,0.9743692278862,,,,,,,,,,,,,,,,,,,,,
50,50,"We gotta take care of our immortal souls.
",42,0.0,0.0,0.011904761904761904,1.0,0.0,0.0,,97.025,0.7200000000000006,6.6000000000000005,7.168621630094336,7.7824,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.3,1.0,0.5,1.0,0.3,0.5,26,26.0,10,10.0,1.6666666666666667,0.4,NA,4.829605387205156,0.9,3.4,0.5,0.0,0.0,0.0,0.0,0.0,0,1.375,0.023809523809523808,1,0.9966673254966736,,,,,,,,,,,,,,,,,,,,,
51,51,"She tries to blow up a computer factory, but she got shot and arrested.
",72,0.0,0.003472222222222222,0.006944444444444444,1.0,0.0,0.0,,97.0014285714286,1.4685714285714297,2.8000000000000003,3.1291,6.239414285714285,0.125,0.25,0.0,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.125,0.0,0.125,0.0,0.0,0.125,0.5,0.3333333333333333,1.0,0.375,0.375,52,52.0,13,13.0,1.0,0.4375,NA,5.7817778897605505,0.9375,3.625,0.75,0.25,0.0,0.25,0.0,0.0,0,1.4285714285714286,0.0,0,0.9955294728279114,,,,,,,,,,,,,,,,,,,,,
52,52,"Yeah. What's wrong with being fat.
",35,0.0,0.02857142857142857,0.0,1.0,0.0,0.0,,106.105,-1.043333333333333,0.8,3.1291,6.3673666666666655,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,NA,,NA,0.1111111111111111,0.2222222222222222,18,9.0,6,4.0,2.0,0.2222222222222222,1757.7796618689756,4.75438028443485,0.7777777777777778,3.2222222222222223,NA,NA,NA,NA,0.0,0.14285714285714285,0,1.1666666666666667,0.02857142857142857,0,0.9975040555000305,,,,,,,,,,,,,,,,,,,,,
53,53,"Use the combos and keep the feet light...
",42,0.0,0.0,0.007936507936507936,1.0,0.0,0.0,,109.63000000000001,-1.5350000000000001,0.8,3.1291,5.7094499999999995,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.5,0.6,0.0,0.3333333333333333,0.5555555555555556,23,23.0,7,7.0,1.6666666666666667,0.3333333333333333,1757.7796618689756,4.75438028443485,0.8888888888888888,3.7777777777777777,0.5,0.0,0.0,0.0,0.0,0.1111111111111111,0,1.125,0.047619047619047616,1,0.9987152814865112,,,,,,,,,,,,,,,,,,,,,
54,54,"Do you think it's a dog?
",25,0.0,0.026666666666666665,0.0,0.0,0.0,1.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,0.1488,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,1.0,0.5,2.0,0.375,0.25,21,21.0,7,7.0,0.6666666666666666,0.125,NA,4.373186982084907,1.0,2.375,0.0,2.0,0.0,0.0,0.0,0.0,0,1.0,0.04,0,0.9835086464881897,,,,,,,,,,,,,,,,,,,,,
55,55,"I believe my memory engrams would sense the absence of your specific reactions and behavior.
",93,0.005376344086021506,0.005376344086021506,0.0,1.0,0.0,0.0,,63.86250000000001,6.215000000000003,8.333333333333334,8.841846274778883,10.3245,0.3125,0.125,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.25,2.5,0.7142857142857143,0.6,0.375,0.5,44,44.0,14,14.0,1.3333333333333333,0.3125,NA,5.7817778897605505,1.0,4.875,0.0,0.5,0.0,0.0,0.0,0.0625,0,1.7333333333333334,0.010752688172043012,0,0.9995599389076233,,,,,,,0.005376344086021506,,,,,,,,,,,,,,
56,56,"There are a lot of, you know, subversive elements around Millard.
",66,0.0,0.015151515151515152,0.0,1.0,0.0,0.0,,78.19795454545455,3.7186363636363637,9.472727272727274,8.841846274778883,8.215663636363635,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.0,0.21428571428571427,1.0,0.5,1.0,0.35714285714285715,0.35714285714285715,45,45.0,11,11.0,1.0,0.35714285714285715,3430.7745284998377,5.631723801870992,0.9285714285714286,3.9285714285714284,0.5,0.0,0.0,0.0,0.0,0.0,1,1.5454545454545454,0.015151515151515152,1,0.9927807450294495,,1.0,,,,,,,,,,,,,,,,,,,
57,57,"Can you learn to see in the dark, Captain?
",43,0.011627906976744186,0.0,0.0,0.0,0.0,1.0,1.0,108.26750000000001,-0.7238888888888866,1.8,3.1291,0.22319999999999998,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,NA,0.2727272727272727,0.2727272727272727,32,32.0,10,10.0,1.0,0.36363636363636365,NA,5.024671669329011,1.0,3.090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0,1.1111111111111112,0.0,1,0.9662563800811768,,,,,,,0.011627906976744186,,,,,,,,,,,,,,
58,58,"I know it was you.
",19,0.0,0.02631578947368421,0.02631578947368421,1.0,0.0,0.0,,119.69750000000002,-2.8149999999999995,1.0,3.1291,0.124,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,NA,0.5,0.16666666666666666,13,13.0,5,5.0,0.3333333333333333,0.16666666666666666,NA,3.7930392279328475,1.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,0.9973536729812622,,,,,,,,,,,,,,,,,,,,,
59,59,"That's what he did to me.
",26,0.0,0.019230769230769232,0.019230769230769232,1.0,0.0,0.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,0.1488,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.5,0.0,0.0,NA,0.625,0.125,17,17.0,7,7.0,0.2,0.25,NA,4.373186982084907,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.038461538461538464,0,0.9140094518661499,,,,,,,,,,,,,,,,,,,,,
60,60,"Why should you carry other people's bags?
",42,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,,106.59678571428573,-0.7392857142857139,1.4000000000000001,3.1291,0.1736,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,2.0,0.6666666666666666,0.5,0.1111111111111111,0.5555555555555556,23,23.0,9,9.0,5.0,0.3333333333333333,NA,4.613836261826039,1.0,3.888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,0,1.4285714285714286,0.023809523809523808,0,0.9979234933853149,,,,,,,0.023809523809523808,,,,,,,,,,,,,,
61,61,"What does your gut tell you?
",29,0.0,0.034482758620689655,0.0,0.0,0.0,1.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,6.416966666666665,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,1.0,0.5,3.0,0.42857142857142855,0.2857142857142857,17,17.0,6,6.0,0.6666666666666666,0.14285714285714285,NA,4.1021136011601484,0.8571428571428571,3.2857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.962542712688446,,,,,,,,,,,,,,,,,,,,,
62,62,"Mister, you got a lot to learn about people.
",45,0.0,0.0,0.011111111111111112,1.0,0.0,0.0,,98.8675,0.5872222222222252,1.8,3.1291,5.614144444444444,0.18181818181818182,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,1.0,0.5,0.5,0.2727272727272727,0.36363636363636365,26,26.0,10,10.0,1.3333333333333333,0.2727272727272727,NA,5.024671669329011,1.0,3.272727272727273,0.5,0.0,0.0,0.0,0.0,0.1,0,1.3333333333333333,0.0,1,0.9994340538978577,,,,,,,,,,,,,,,,,,,,,
63,63,"Oh, nice shot, Jaf--
",21,0.0,0.0,0.0,0.0,0.0,0.0,,118.17500000000001,-2.2299999999999986,1.6,3.1291,7.7824,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.125,NA,1.0,0.0,0.0,0.25,20,20.0,5,5.0,NA,0.125,623.8324625039506,4.6983852757967615,0.75,2.125,NA,NA,NA,NA,0.047619047619047616,0.0,0,1.0,0.047619047619047616,1,0.9996912479400635,,,,,,,,,,,,,,,,,,,,,
64,64,"We're not so different as you might think. I was abandoned repeatedly as a child. My mama'd drag me along to some new town so she could take up with another man she'd met. Night after night she'd lock me in the hotel room -- Mama'd turn the latch and tell the staff not to let me out no matter what. I was terrified -- I'd scream my head off -- till finally I'd collapse on the carpet next to the door and fall asleep. After years of this she just left me with relatives in Alabama.
",483,0.0006901311249137336,0.00011502185415228893,0.0009201748332183115,1.0,0.0,0.0,,92.40500000000003,3.706717325227963,7.073556231003039,7.447530270364452,6.3183018237082065,0.14545454545454545,0.11818181818181818,0.00909090909090909,0.03636363636363636,0.12727272727272726,0.08181818181818182,0.1,0.01818181818181818,0.07272727272727272,0.0,0.0,0.01818181818181818,0.16363636363636364,0.01818181818181818,0.08181818181818182,0.01818181818181818,0.0,0.2,1.2307692307692308,0.5517241379310345,1.125,0.38181818181818183,0.38181818181818183,355,59.166666666666664,25,12.166666666666666,1.0,0.38181818181818183,2381.5767186681583,9.978418236765839,0.6454545454545455,3.5090909090909093,0.23076923076923078,0.8461538461538461,0.0,0.15384615384615385,0.004140786749482402,0.08163265306122448,1,1.2783505154639174,0.014492753623188406,0,0.999290943145752,,0.25,0.25,,0.25,0.00011502185415228893,0.00023004370830457787,,0.25,,,,,,,,,,,,
65,65,"I own some stock in some of the hotels, but only very small amounts.
",69,0.0,0.014492753623188406,0.0,1.0,0.0,0.0,,109.08714285714288,-0.2171428571428553,2.8000000000000003,3.1291,0.3472,0.1875,0.0625,0.0,0.0625,0.125,0.125,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.125,3.0,0.75,0.3333333333333333,0.4375,0.4375,54,54.0,12,12.0,1.0,0.4375,4158.883083359673,5.891418146189208,0.9375,3.4375,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0,1.2857142857142858,0.0,0,0.9836943745613098,,,,,,0.028985507246376812,,,,,,,,,,,,,,,
66,66,"Aw that's easy.
",16,0.0,0.0625,0.0,1.0,0.0,0.0,,120.7125,-3.2049999999999983,0.6000000000000001,3.1291,8.974233333333334,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,NA,,NA,0.2,0.2,11,11.0,5,5.0,1.0,0.2,NA,3.435225088898748,1.0,2.6,NA,NA,NA,NA,0.0,0.25,0,1.3333333333333333,0.0625,0,0.8361214995384216,,,,,,,,,,,,,,,,,,,,,
67,67,"It's better if we do this together.
",36,0.0,0.027777777777777776,0.0,1.0,0.0,0.0,,94.51107142857143,0.946428571428573,1.4000000000000001,3.1291,0.1736,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,NA,0.3333333333333333,0.3333333333333333,21,21.0,8,8.0,1.0,0.3333333333333333,NA,4.613836261826039,1.0,3.2222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0,1.4285714285714286,0.027777777777777776,0,0.9975190162658691,,,,,,,,,,,,,,,,,,,,,
68,68,"A naked, American man stole my balloons.
",41,0.0,0.0,0.024390243902439025,1.0,0.0,0.0,,82.42535714285715,2.632142857142858,7.114285714285714,7.168621630094336,6.065814285714286,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,2.0,0.6666666666666666,0.5,0.2222222222222222,0.5555555555555556,24,24.0,7,7.0,2.5,0.3333333333333333,NA,4.613836261826039,1.0,3.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.125,0,1.7142857142857142,0.0,0,0.9758660793304443,,,,,,,,1.0,,,,,,,,,,,,,
69,69,"Shit on my dick or blood on my knife.
",38,0.0,0.0,0.0,1.0,0.0,0.0,,117.66750000000002,-2.0349999999999984,1.8,3.1291,7.368588888888889,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,NA,1.0,0.5,0.5,0.4,27,27.0,7,7.0,0.8,0.3,921.0340371976183,5.123440277223628,0.8,2.9,NA,NA,NA,NA,0.0,0.0,0,1.1111111111111112,0.05263157894736842,0,0.9968162178993225,,,,,,,,,,,,,,,,,,,,,
70,70,"Want to go to a real party?
",28,0.0,0.0,0.0,0.0,0.0,1.0,,118.6825,-2.424999999999999,1.4000000000000001,3.1291,0.1736,0.125,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.5,0.3333333333333333,0.0,0.25,0.5,21,21.0,8,8.0,2.0,0.5,1455.6090791758845,4.519321394701961,0.875,2.625,0.5,0.0,0.0,0.0,0.0,0.0,0,1.1428571428571428,0.0,0,0.9938045740127563,,,,,,,,,,,,,,,,,,,,,
71,71,"One likes to live simply.
",26,0.0,0.019230769230769232,0.0,1.0,0.0,0.0,,102.77750000000002,-0.45500000000000007,1.0,3.1291,6.918499999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,NA,0.16666666666666666,0.5,11,11.0,6,6.0,3.0,0.5,NA,3.7930392279328475,1.0,3.5,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0,1.2,0.0,1,0.9995237588882446,,,,,,,,,,1.0,,,,,,,,,,,
72,72,"Why...that sometimes dead is better. That's all. Sometimes dead is better.
",75,0.0,0.013333333333333334,0.0,1.0,0.0,0.0,,89.87636363636366,1.113766233766233,0.6285714285714286,3.1291,5.149897402597403,0.0,0.0,0.11764705882352941,0.23529411764705882,0.0,0.17647058823529413,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0,0.35294117647058826,NA,,NA,0.17647058823529413,0.4117647058823529,47,15.666666666666666,5,4.666666666666667,2.3333333333333335,0.4117647058823529,849.9640032168647,6.555108696288387,0.5294117647058824,3.764705882352941,NA,NA,NA,NA,0.013333333333333334,0.08333333333333333,0,1.4545454545454546,0.02666666666666667,0,0.9980065226554871,,,,,,,,,,,,,,,,,,,,,
73,73,"Man has to cut loose, learn to stand on his own.
",49,0.0,0.00510204081632653,0.0,1.0,0.0,0.0,,116.6525,-1.6449999999999996,2.2,3.1291,0.2728,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.25,0.2,1.0,0.15384615384615385,0.5384615384615384,31,31.0,10,10.0,3.5,0.5384615384615384,3077.9392289538423,5.48607435538278,0.9230769230769231,2.923076923076923,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0,1.0909090909090908,0.0,0,0.9687217473983765,,,,,,,,,,,,,,,,,,,,,
